ID,Carriera Triennale,Scuola Triennale,CDS Triennale,Maturità,Carriera Magistrale,Scuola Magistrale,CDS Magistrale
99593680,DECADUTO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,ARTISTICA (QUINQUENNALE),#N/D,,
99803475,DECADUTO,Ing Ind - Inf,INGEGNERIA ELETTRICA,TECNICA INDUSTRIALE,#N/D,,
99596703,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,TECNICA PER GEOMETRI,#N/D,,
99592570,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99673507,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,ARTISTICA (QUINQUENNALE),TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - ARCHITETTURA DELLE COSTRUZIONI
99656844,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99623814,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99672992,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99861288,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99671659,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99601744,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99593645,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,ARTISTICA (QUINQUENNALE),#N/D,,
99691423,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99638456,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,ARTISTICA (QUINQUENNALE),#N/D,,
99677265,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,TECNICA INDUSTRIALE,#N/D,,
99673722,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA
99704168,DECADUTO,Ing Ind - Inf,INGEGNERIA DEI TRASPORTI E DELLA LOGISTICA,SCIENTIFICA,#N/D,,
99689392,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99672713,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99634479,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA INDUSTRIALE,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99706774,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,ARTISTICA (QUINQUENNALE),#N/D,,
99610072,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99595818,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99605939,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99691517,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99706513,RINUNCIA AGLI STUDI,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,SCIENTIFICA,#N/D,,
99600367,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99720071,DECADUTO,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,TECNICA PER GEOMETRI,#N/D,,
99673074,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99672668,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,GESTIONE DEL COSTRUITO
99608987,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99689016,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99593733,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99673067,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTISTICA (QUINQUENNALE),TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO PER L'INNOVAZIONE
99599921,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SOCIO-PSICO-PEDAGOGICO,#N/D,,
99693461,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99706963,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99623548,RICHIESTA SOSPENSIONE AGLI STUDI,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99626910,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,TECNICA INDUSTRIALE,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99739523,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA INDUSTRIALE,#N/D,,
99592615,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99679422,DECADUTO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99673072,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,ARTISTICA - SEZIONE II,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99599729,RICHIESTA SOSPENSIONE AGLI STUDI,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,TECNICA PER GEOMETRI,#N/D,,
99601414,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99693603,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99735824,RINUNCIA AGLI STUDI,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,PROFESSIONALE (QUINQUENNALE),#N/D,,
99677481,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99738328,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),PROFESSIONALE (QUINQUENNALE),#N/D,,
99673315,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99687679,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,LINGUISTICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99618857,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99720801,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99801320,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,ARTISTICA (QUINQUENNALE),#N/D,,
99619198,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
